LIFR	leukemia inhibitory factor receptor alpha	chr5:38475065-38608456	Proteincoding	33/962	BLCA-US:1/130|BRCA-US:3/955|CESC-US:1/194|COAD-US:1/216|COCA-CN:1/187|ESAD-UK:1/203|KIRC-US:1/404|LICA-FR:1/240|LIHC-US:1/188|LIRI-JP:1/258|LUSC-US:1/178|MELA-AU:5/183|READ-US:1/80|SKCA-BR:1/70|SKCM-US:6/335|STAD-US:2/289|UCEC-US:5/246	31
ERC1	ELKS/RAB6-interacting/CAST family member 1	chr12:1099675-1605099	Proteincoding	33/1497	BLCA-CN:1/103|BRCA-EU:1/560|BRCA-US:3/955|BTCA-JP:2/239|COAD-US:1/216|COCA-CN:2/187|LICA-CN:1/163|LICA-FR:3/240|LUSC-US:2/178|MELA-AU:1/183|OV-US:1/88|PACA-CA:1/259|SKCM-US:3/335|STAD-US:3/289|THCA-US:1/400|UCEC-US:7/246	33
TLX3	T-cell leukemia homeobox 3	chr5:170736288-170739138	Proteincoding	32/172	BLCA-US:3/130|BTCA-JP:3/239|CESC-US:2/194|COAD-US:2/216|COCA-CN:1/187|ESCA-CN:2/228|GBM-US:1/268|LGG-US:1/283|LICA-FR:1/240|LIHC-US:3/188|MELA-AU:1/183|ORCA-IN:1/131|PAEN-IT:1/37|SKCM-US:4/335|STAD-US:4/289|THCA-SA:1/129|UCEC-US:1/246	32
TRRAP	transformation/transcription domain-associated protein	chr7:98475556-98610866	Proteincoding	32/976	BRCA-EU:2/560|CESC-US:1/194|COAD-US:5/216|COCA-CN:1/187|GBM-US:3/268|LIAD-FR:1/30|LINC-JP:2/244|LUSC-US:3/178|MELA-AU:1/183|ORCA-IN:1/131|OV-US:1/88|SKCM-US:5/335|STAD-US:4/289|UCEC-US:2/246	31
ZMYM2	zinc finger, MYM-type 2	chr13:20532810-20665968	Proteincoding	32/723	BRCA-EU:3/560|BRCA-US:3/955|BTCA-JP:2/239|COAD-US:5/216|KIRP-US:1/159|LGG-US:2/283|LIRI-JP:1/258|ORCA-IN:1/131|OV-AU:1/93|STAD-US:3/289|UCEC-US:10/246	24
ABL1	c-abl oncogene 1, non-receptor tyrosine kinase	chr9:133589333-133763062	Proteincoding	31/801	BRCA-US:2/955|BTCA-JP:3/239|CESC-US:2/194|COAD-US:2/216|COCA-CN:1/187|ESCA-CN:1/228|GBM-US:1/268|KIRC-US:1/404|LUSC-US:2/178|MELA-AU:2/183|PRAD-US:1/256|SKCM-US:6/335|STAD-US:4/289|THCA-US:1/400|UCEC-US:2/246	30
IL7R	interleukin 7 receptor	chr5:35852797-35879705	Proteincoding	31/548	BLCA-US:1/130|BRCA-EU:2/560|BRCA-UK:1/117|BRCA-US:1/955|COAD-US:1/216|COCA-CN:1/187|ESAD-UK:1/203|LINC-JP:2/244|LUSC-US:1/178|MELA-AU:4/183|SKCA-BR:2/70|SKCM-US:7/335|STAD-US:3/289|UCEC-US:4/246	26
SYK	spleen tyrosine kinase	chr9:93564069-93660831	Proteincoding	31/692	BRCA-US:1/955|BTCA-JP:1/239|CLLE-ES:1/218|LICA-CN:1/163|LINC-JP:1/244|LIRI-JP:3/258|MALY-DE:1/100|MELA-AU:5/183|PRAD-US:1/256|READ-US:1/80|SKCA-BR:3/70|SKCM-US:6/335|STAD-US:3/289|UCEC-US:3/246	28
CDX2	caudal type homeobox 2	chr13:28536274-28545276	Proteincoding	31/222	BRCA-EU:1/560|BRCA-US:2/955|CESC-US:1/194|COAD-US:5/216|ESAD-UK:4/203|GBM-US:1/268|KIRC-US:2/404|LIHC-US:1/188|LUSC-US:1/178|MELA-AU:2/183|READ-US:1/80|SKCA-BR:1/70|SKCM-US:2/335|STAD-US:3/289|UCEC-US:4/246	28
CNTRL	centriolin	chr9:123837141-123939888	Proteincoding	31/632	ALL-US:1/27|BLCA-CN:1/103|BLCA-US:1/130|BRCA-EU:2/560|BRCA-FR:1/64|BRCA-US:1/955|CESC-US:1/194|COAD-US:2/216|COCA-CN:1/187|KIRC-US:1/404|LGG-US:1/283|MELA-AU:1/183|ORCA-IN:2/131|PACA-AU:1/391|PACA-CA:2/259|PBCA-DE:1/380|READ-US:1/80|SKCA-BR:1/70|SKCM-US:2/335|STAD-US:2/289|THCA-SA:1/129|UCEC-US:4/246	30
KLK2	kallikrein-related peptidase 2	chr19:51364824-51383823	Proteincoding	30/407	BRCA-EU:1/560|BRCA-US:2/955|BTCA-JP:2/239|CESC-US:2/194|CLLE-ES:1/218|COCA-CN:1/187|ESAD-UK:1/203|KIRC-US:1/404|LICA-FR:2/240|LINC-JP:1/244|LIRI-JP:1/258|LUSC-KR:2/66|LUSC-US:2/178|MELA-AU:1/183|PACA-CA:1/259|PRAD-US:1/256|SKCM-US:5/335|STAD-US:1/289|THCA-SA:1/129|UCEC-US:1/246	27
RBM10	RNA binding motif protein 10	chrX:47004268-47046212	Proteincoding	30/365	AML-US:1/161|BLCA-CN:1/103|BLCA-US:1/130|BTCA-JP:5/239|CLLE-ES:1/218|COAD-US:3/216|COCA-CN:1/187|OV-AU:2/93|PACA-AU:6/391|PACA-CA:3/259|READ-US:1/80|SKCM-US:1/335|STAD-US:1/289|UCEC-US:3/246	29
HOXD13	homeobox D13	chr2:176957619-176960666	Proteincoding	30/217	BLCA-CN:1/103|BLCA-US:1/130|BRCA-FR:1/64|BRCA-US:2/955|BTCA-JP:1/239|CLLE-ES:1/218|COAD-US:2/216|COCA-CN:1/187|ESAD-UK:2/203|LICA-CN:2/163|LIRI-JP:2/258|MELA-AU:3/183|PRAD-UK:1/108|SKCA-BR:1/70|SKCM-US:2/335|STAD-US:3/289|THCA-SA:1/129|UCEC-US:3/246	33
ERCC2	excision repair cross-complementing rodent repair deficiency, complementation group 2	chr19:45853095-45874176	Proteincoding	30/355	BLCA-CN:4/103|BRCA-EU:1/560|BRCA-US:1/955|COAD-US:2/216|COCA-CN:1/187|ESAD-UK:1/203|LICA-FR:3/240|LIHC-US:2/188|LINC-JP:1/244|LIRI-JP:2/258|MELA-AU:2/183|PBCA-DE:1/380|PRAD-US:1/256|SKCM-US:3/335|STAD-US:3/289|THCA-SA:2/129	28
PHF6	PHD finger protein 6	chrX:133507283-133562820	Proteincoding	29/341	ALL-US:1/27|BLCA-CN:1/103|BLCA-US:2/130|BRCA-EU:3/560|BRCA-US:1/955|CESC-US:1/194|KIRC-US:2/404|LAML-KR:2/117|LGG-US:1/283|LIRI-JP:2/258|LUSC-US:1/178|MALY-DE:1/100|MELA-AU:1/183|PACA-AU:1/391|RECA-EU:1/95|SKCM-US:1/335|STAD-US:2/289|UCEC-US:5/246	27
ACVR1	activin A receptor, type I	chr2:158592958-158732374	Proteincoding	29/692	BRCA-EU:1/560|COAD-US:1/216|COCA-CN:1/187|ESAD-UK:1/203|LIHC-US:1/188|LINC-JP:1/244|LIRI-JP:1/258|MELA-AU:2/183|ORCA-IN:1/131|OV-AU:1/93|OV-US:1/88|PACA-AU:2/391|SKCM-US:3/335|STAD-US:5/289|UCEC-US:7/246	28
GNAQ	guanine nucleotide binding protein (G protein), q polypeptide	chr9:80331003-80646374	Proteincoding	29/1081	BRCA-EU:1/560|BRCA-US:1/955|BTCA-JP:2/239|CESC-US:2/194|COAD-US:4/216|LICA-CN:1/163|LINC-JP:2/244|MELA-AU:2/183|PACA-CA:1/259|SKCM-US:6/335|STAD-US:4/289|UCEC-US:3/246	28
AFF3	AF4/FMR2 family, member 3	chr2:100162323-100759201	Proteincoding	29/1986	BRCA-EU:4/560|BRCA-US:1/955|BTCA-JP:2/239|COAD-US:4/216|COCA-CN:1/187|ESAD-UK:1/203|KIRC-US:2/404|MELA-AU:6/183|SKCM-US:2/335|STAD-US:4/289|THCA-SA:2/129	27
HOXC13	homeobox C13	chr12:54332535-54340328	Proteincoding	28/195	BLCA-US:1/130|BRCA-EU:2/560|BRCA-US:1/955|BTCA-JP:1/239|COAD-US:2/216|COCA-CN:3/187|ESAD-UK:1/203|GBM-US:1/268|LUSC-KR:1/66|MALY-DE:1/100|MELA-AU:2/183|ORCA-IN:2/131|PACA-AU:1/391|READ-US:1/80|SKCM-US:2/335|STAD-US:4/289|UCEC-US:2/246	25
SLC34A2	solute carrier family 34 (type II sodium/phosphate contransporter), member 2	chr4:25656923-25680370	Proteincoding	28/384	BRCA-EU:1/560|BRCA-US:1/955|CESC-US:2/194|GBM-US:1/268|KIRP-US:1/159|LICA-FR:3/240|LIHC-US:1/188|MELA-AU:2/183|PACA-AU:1/391|PBCA-DE:1/380|PRAD-UK:2/108|SKCM-US:5/335|STAD-US:5/289|UCEC-US:2/246	27
FOXL2	forkhead box L2	chr3:138663066-138665982	Proteincoding	28/174	BRCA-EU:2/560|BRCA-FR:2/64|BRCA-US:2/955|BTCA-JP:2/239|CESC-US:1/194|COAD-US:5/216|COCA-CN:1/187|ESAD-UK:1/203|LICA-CN:1/163|LINC-JP:2/244|LUSC-US:1/178|SKCA-BR:2/70|SKCM-US:1/335|STAD-US:5/289	26
SPECC1	sperm antigen with calponin homology and coiled-coil domains 1	chr17:19912657-20222339	Proteincoding	28/1228	BLCA-US:1/130|BRCA-EU:2/560|BRCA-US:1/955|COAD-US:4/216|COCA-CN:1/187|ESAD-UK:1/203|KIRC-US:1/404|LICA-FR:2/240|LIHC-US:1/188|LIRI-JP:1/258|ORCA-IN:1/131|PACA-CA:1/259|PRAD-US:1/256|READ-US:2/80|SKCM-US:2/335|STAD-US:2/289|UCEC-US:4/246	23
MET	met proto-oncogene	chr7:116312444-116438440	Proteincoding	27/813	BLCA-CN:1/103|BLCA-US:1/130|BRCA-US:1/955|BTCA-JP:1/239|COAD-US:1/216|COCA-CN:1/187|KIRP-US:1/159|LGG-US:1/283|MELA-AU:4/183|NBL-US:1/108|READ-US:1/80|SKCA-BR:1/70|SKCM-US:6/335|STAD-US:3/289|UCEC-US:3/246	28
LCK	lymphocyte-specific protein tyrosine kinase	chr1:32716840-32751766	Proteincoding	27/356	BLCA-US:1/130|BRCA-EU:3/560|BRCA-US:2/955|BTCA-JP:1/239|LIHC-US:1/188|LUSC-US:1/178|MELA-AU:2/183|ORCA-IN:1/131|SKCA-BR:1/70|SKCM-US:10/335|STAD-US:1/289|UCEC-US:3/246	25
EML4	echinoderm microtubule associated protein like 4	chr2:42396490-42559688	Proteincoding	27/774	BRCA-EU:2/560|BRCA-UK:1/117|BRCA-US:3/955|CESC-US:1/194|COAD-US:2/216|ESCA-CN:1/228|KIRC-US:1/404|LIHC-US:2/188|LINC-JP:3/244|LUSC-US:1/178|MELA-AU:4/183|PACA-AU:1/391|READ-US:1/80|SKCM-US:1/335|STAD-US:1/289|UCEC-US:2/246	27
CEP89	centrosomal protein 89kDa	chr19:33369902-33462897	Proteincoding	27/655	BLCA-CN:1/103|BRCA-US:1/955|COAD-US:3/216|ESCA-CN:1/228|GBM-US:1/268|KIRC-US:1/404|LGG-US:2/283|LIHC-US:1/188|LIRI-JP:3/258|MELA-AU:1/183|PACA-CA:1/259|SKCM-US:4/335|UCEC-US:7/246	26
GNA11	guanine nucleotide binding protein (G protein), alpha 11 (Gq class)	chr19:3094408-3124002	Proteincoding	27/258	BLCA-CN:1/103|BRCA-EU:1/560|BRCA-US:3/955|BTCA-JP:1/239|CESC-US:2/194|COAD-US:2/216|ESAD-UK:1/203|LUSC-US:1/178|ORCA-IN:2/131|PACA-AU:1/391|SKCM-US:6/335|STAD-US:5/289|UCEC-US:1/246	26
MAP2K2	mitogen-activated protein kinase kinase 2	chr19:4090319-4124126	Proteincoding	27/300	BOCA-UK:1/66|BRCA-EU:1/560|BRCA-KR:1/33|BRCA-US:2/955|CLLE-ES:1/218|COAD-US:1/216|ESCA-CN:2/228|KIRP-US:1/159|LIHC-US:1/188|LUSC-US:1/178|MELA-AU:2/183|OV-AU:1/93|PACA-AU:1/391|PACA-CA:1/259|RECA-EU:1/95|SKCM-US:3/335|STAD-US:2/289|UCEC-US:4/246	26
TLX1	T-cell leukemia homeobox 1	chr10:102889257-102897545	Proteincoding	26/165	BLCA-CN:1/103|BLCA-US:1/130|BRCA-KR:1/33|BTCA-JP:1/239|COAD-US:2/216|COCA-CN:2/187|ESCA-CN:1/228|LINC-JP:1/244|LUSC-US:1/178|MELA-AU:1/183|PACA-AU:1/391|PRAD-US:1/256|READ-US:3/80|SKCA-BR:1/70|SKCM-US:1/335|STAD-US:6/289|UCEC-US:1/246	25
USP6	ubiquitin specific peptidase 6 (Tre-2 oncogene)	chr17:5019733-5078329	Proteincoding	25/582	ALL-US:1/27|BRCA-EU:1/560|BRCA-UK:1/117|BRCA-US:1/955|CESC-US:1/194|GBM-US:1/268|LGG-US:1/283|LIHC-US:1/188|MALY-DE:1/100|MELA-AU:2/183|ORCA-IN:2/131|PACA-AU:1/391|PBCA-DE:1/380|PRAD-US:1/256|SKCM-US:2/335|STAD-US:3/289|THCA-US:1/400|UCEC-US:3/246	23
RSPO2	R-spondin 2	chr8:108911544-109095913	Proteincoding	25/1384	BRCA-US:2/955|COAD-US:1/216|COCA-CN:2/187|ESCA-CN:1/228|LUSC-KR:1/66|LUSC-US:4/178|MELA-AU:4/183|OV-US:1/88|PACA-AU:1/391|PACA-CA:1/259|SKCM-US:4/335|STAD-US:2/289|UCEC-US:1/246	24
TCF3	transcription factor 3	chr19:1609291-1652604	Proteincoding	25/396	ALL-US:1/27|BRCA-US:3/955|BTCA-JP:2/239|COAD-US:4/216|KIRC-US:1/404|LICA-CN:1/163|LINC-JP:1/244|LIRI-JP:1/258|MALY-DE:2/100|MELA-AU:2/183|STAD-US:4/289|UCEC-US:3/246	25
CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa	chr3:41236328-41301587	Proteincoding	25/885	BRCA-EU:1/560|COAD-US:1/216|ESCA-CN:2/228|LGG-US:1/283|LICA-FR:2/240|LIHC-US:5/188|LINC-JP:3/244|LIRI-JP:2/258|SKCA-BR:1/70|SKCM-US:2/335|STAD-US:5/289	22
MAF	v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog	chr16:79619740-79634611	Proteincoding	25/249	BLCA-CN:1/103|BLCA-US:1/130|BRCA-US:1/955|BTCA-JP:1/239|COAD-US:6/216|COCA-CN:3/187|KIRC-US:1/404|LGG-US:1/283|LICA-CN:1/163|LUSC-US:1/178|OV-AU:1/93|SKCM-US:1/335|STAD-US:3/289|THCA-SA:1/129|UCEC-US:2/246	25
NCOA2	nuclear receptor coactivator 2	chr8:71021997-71316040	Proteincoding	25/1311	BLCA-CN:1/103|BLCA-US:1/130|BRCA-EU:1/560|BRCA-US:1/955|BTCA-JP:2/239|CESC-US:1/194|COAD-US:1/216|ESAD-UK:2/203|GBM-US:2/268|KIRC-US:1/404|KIRP-US:1/159|LUSC-US:4/178|PACA-AU:1/391|PACA-CA:1/259|STAD-US:2/289|UCEC-US:3/246	23
NUMA1	nuclear mitotic apparatus protein 1	chr11:71713910-71791739	Proteincoding	24/605		23
THRAP3	thyroid hormone receptor associated protein 3	chr1:36690017-36770958	Proteincoding	24/575	AML-US:1/161|BLCA-US:2/130|CESC-US:1/194|KIRC-US:1/404|KIRP-US:1/159|LICA-FR:1/240|LIHC-US:2/188|LUSC-US:1/178|PRAD-UK:1/108|PRAD-US:1/256|SKCM-US:1/335|STAD-US:7/289|UCEC-US:4/246	25
PCM1	pericentriolar material 1	chr8:17780349-17885478	Proteincoding	24/588	BLCA-US:1/130|BRCA-EU:2/560|BRCA-US:3/955|BTCA-JP:1/239|CESC-US:1/194|CLLE-ES:1/218|COAD-US:2/216|COCA-CN:1/187|GBM-US:1/268|KIRC-US:1/404|LGG-US:1/283|LICA-CN:1/163|LINC-JP:1/244|LUSC-US:1/178|MALY-DE:1/100|UCEC-US:5/246	25
HOXA9	homeobox A9	chr7:27202054-27210117	Proteincoding	24/238	BRCA-EU:2/560|BRCA-US:1/955|COAD-US:1/216|GBM-US:1/268|KIRP-US:1/159|LICA-CN:2/163|LICA-FR:1/240|MELA-AU:1/183|PACA-CA:2/259|SKCA-BR:1/70|SKCM-US:3/335|STAD-US:4/289|UCEC-US:4/246	22
TFE3	transcription factor binding to IGHM enhancer 3	chrX:48886242-48901012	Proteincoding	24/223	BLCA-US:1/130|BRCA-US:4/955|CESC-US:1/194|COAD-US:1/216|KIRP-US:1/159|LIHC-US:1/188|LINC-JP:1/244|LIRI-JP:1/258|MELA-AU:1/183|PACA-AU:1/391|PACA-CA:1/259|SKCM-US:3/335|STAD-US:5/289|UCEC-US:2/246	17
MSI2	musashi RNA-binding protein 2	chr17:55333212-55762046	Proteincoding	24/1316	BLCA-US:1/130|BRCA-US:1/955|COCA-CN:1/187|ESAD-UK:2/203|ESCA-CN:1/228|KIRP-US:1/159|LICA-CN:1/163|LINC-JP:2/244|LIRI-JP:1/258|LUSC-US:2/178|MALY-DE:1/100|MELA-AU:3/183|ORCA-IN:1/131|SKCM-US:2/335|STAD-US:1/289|THCA-US:1/400|UCEC-US:2/246	23
TMPRSS2	transmembrane protease, serine 2	chr21:42836478-42903043	Proteincoding	24/514	BLCA-US:1/130|BRCA-US:1/955|COAD-US:2/216|COCA-CN:1/187|GBM-US:1/268|KIRC-US:1/404|LICA-FR:1/240|LINC-JP:1/244|PRAD-UK:2/108|PRAD-US:2/256|RECA-EU:1/95|SKCM-US:4/335|STAD-US:1/289|THCA-SA:1/129|UCEC-US:4/246	24
KDSR	3-ketodihydrosphingosine reductase	chr18:60994959-61034743	Proteincoding	24/274	BLCA-CN:1/103|BRCA-EU:2/560|CESC-US:1/194|COCA-CN:1/187|LICA-FR:2/240|LUSC-KR:1/66|LUSC-US:1/178|MALY-DE:1/100|MELA-AU:3/183|ORCA-IN:1/131|PRAD-US:1/256|SKCM-US:2/335|STAD-US:2/289|THCA-US:1/400|UCEC-US:4/246	24
RUNX1T1	runt-related transcription factor 1; translocated to, 1 (cyclin D-related)	chr8:92967203-93115514	Proteincoding	24/1476	BTCA-JP:1/239|CESC-US:3/194|COAD-US:3/216|KIRC-US:1/404|LICA-FR:1/240|LIRI-JP:1/258|MELA-AU:5/183|PACA-CA:1/259|READ-US:1/80|SKCM-US:4/335|STAD-US:2/289|UCEC-US:1/246	19
HOXA11	homeobox A11	chr7:27221129-27224842	Proteincoding	23/160	BLCA-US:1/130|BRCA-UK:1/117|BRCA-US:2/955|BTCA-JP:1/239|COAD-US:2/216|COCA-CN:1/187|ESAD-UK:3/203|ESCA-CN:1/228|LIHC-US:1/188|MALY-DE:1/100|MELA-AU:1/183|ORCA-IN:1/131|SKCA-BR:1/70|SKCM-US:2/335|STAD-US:1/289|UCEC-US:3/246	23
TRIP11	thyroid hormone receptor interactor 11	chr14:92432335-92507240	Proteincoding	23/551	BLCA-US:1/130|BOCA-UK:1/66|BTCA-JP:1/239|COAD-US:4/216|COCA-CN:1/187|LINC-JP:1/244|LIRI-JP:2/258|MELA-AU:1/183|ORCA-IN:1/131|PBCA-DE:1/380|READ-US:2/80|STAD-US:4/289|UCEC-US:3/246	18
DDX5	DEAD (Asp-Glu-Ala-Asp) box helicase 5	chr17:62495734-62504317	Proteincoding	23/232	BLCA-US:2/130|BRCA-EU:1/560|BRCA-UK:2/117|BRCA-US:2/955|BTCA-JP:1/239|CLLE-ES:1/218|ESAD-UK:1/203|GBM-US:3/268|KIRC-US:2/404|LGG-US:2/283|MELA-AU:1/183|SKCM-US:2/335|STAD-US:2/289|UCEC-US:1/246	14
RPL5	ribosomal protein L5	chr1:93297582-93307481	Proteincoding	23/205	BRCA-US:1/955|COAD-US:4/216|GBM-US:4/268|KIRC-US:1/404|LIHC-US:1/188|LIRI-JP:1/258|MELA-AU:3/183|PRAD-CA:1/124|SKCA-BR:1/70|SKCM-US:4/335|STAD-US:1/289|UCEC-US:1/246	19
SUFU	suppressor of fused homolog (Drosophila)	chr10:104263744-104393292	Proteincoding	23/604	BLCA-CN:1/103|BOCA-UK:1/66|BRCA-US:1/955|CESC-US:2/194|COCA-CN:1/187|ESCA-CN:1/228|GBM-US:1/268|KIRP-US:2/159|LIHC-US:2/188|LUSC-US:1/178|PBCA-DE:2/380|PRAD-US:1/256|RECA-EU:1/95|SKCM-US:2/335|STAD-US:2/289|THCA-US:1/400|UCEC-US:1/246	23
PRDM16	PR domain containing 16	chr1:2985732-3355185	Proteincoding	23/1671	BLCA-US:2/130|BRCA-US:2/955|CESC-US:1/194|COAD-US:2/216|ESCA-CN:1/228|MELA-AU:2/183|PACA-CA:1/259|READ-US:1/80|SKCA-BR:1/70|SKCM-US:3/335|STAD-US:3/289|UCEC-US:4/246	21
GMPS	guanine monphosphate synthase	chr3:155588325-155661815	Proteincoding	23/494	BLCA-US:1/130|BRCA-US:3/955|COAD-US:3/216|COCA-CN:1/187|LINC-JP:1/244|MELA-AU:1/183|ORCA-IN:1/131|OV-AU:1/93|OV-US:1/88|PACA-AU:1/391|READ-US:1/80|STAD-US:2/289|UCEC-US:6/246	24
CBFB	core-binding factor, beta subunit	chr16:67063019-67134961	Proteincoding	23/429	BRCA-EU:7/560|BRCA-KR:1/33|BRCA-UK:1/117|BRCA-US:11/955|LUSC-US:1/178|OV-AU:1/93|STAD-US:1/289	21
SND1	staphylococcal nuclease and tudor domain containing 1	chr7:127292234-127732661	Proteincoding	22/1504	BLCA-US:1/130|BRCA-US:1/955|BTCA-JP:2/239|COAD-US:2/216|COCA-CN:1/187|ESAD-UK:1/203|GBM-US:1/268|KIRC-US:1/404|LICA-FR:1/240|LINC-JP:1/244|LIRI-JP:1/258|SKCM-US:1/335|STAD-US:5/289|UCEC-US:3/246	22
NKX2-1	NK2 homeobox 1	chr14:36985602-36990354	Proteincoding	22/188	BRCA-EU:1/560|BTCA-JP:1/239|COAD-US:4/216|ESCA-CN:1/228|LGG-US:3/283|LICA-CN:1/163|LICA-FR:1/240|LIRI-JP:1/258|LUSC-US:1/178|PACA-AU:1/391|PACA-CA:1/259|SKCM-US:1/335|STAD-US:3/289|THCA-SA:1/129|THCA-US:1/400	21
SEPT6	septin 6	chrX:118749687-118827333	Proteincoding	22/452	BRCA-EU:1/560|BRCA-US:1/955|COAD-US:3/216|COCA-CN:1/187|ESCA-CN:1/228|KIRP-US:1/159|LGG-US:1/283|LIRI-JP:1/258|LUSC-US:1/178|MELA-AU:1/183|READ-US:1/80|SKCM-US:2/335|STAD-US:4/289|UCEC-US:3/246	21
AFF1	AF4/FMR2 family, member 1	chr4:87856154-88062206	Proteincoding	22/917	BRCA-US:1/955|BTCA-JP:1/239|COAD-US:2/216|ESAD-UK:1/203|LICA-FR:1/240|LIHC-US:2/188|LINC-JP:3/244|LUSC-US:1/178|MELA-AU:2/183|SKCM-US:2/335|STAD-US:5/289|UCEC-US:1/246	21
MYOD1	myogenic differentiation 1	chr11:17741115-17743678	Proteincoding	22/178	BLCA-US:1/130|COAD-US:3/216|COCA-CN:2/187|GBM-US:1/268|LICA-CN:1/163|LICA-FR:1/240|LIHC-US:3/188|LINC-JP:1/244|LUSC-US:1/178|SKCM-US:1/335|STAD-US:4/289|UCEC-US:3/246	22
HIF1A	hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)	chr14:62162231-62214976	Proteincoding	22/396	BLCA-US:1/130|BRCA-US:1/955|CESC-US:1/194|COAD-US:3/216|ESAD-UK:1/203|KIRC-US:1/404|KIRP-US:1/159|LAML-KR:1/117|LIAD-FR:1/30|MELA-AU:1/183|OV-AU:1/93|PACA-AU:2/391|READ-US:1/80|SKCM-US:1/335|STAD-US:1/289|THCA-SA:1/129|UCEC-US:3/246	22
MLLT10	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10	chr10:21823094-22032559	Proteincoding	22/987	BRCA-US:3/955|CESC-US:1/194|COAD-US:1/216|LICA-FR:2/240|LINC-JP:1/244|LUSC-KR:1/66|LUSC-US:1/178|MELA-AU:1/183|PACA-CA:2/259|PRAD-UK:1/108|PRAD-US:1/256|READ-US:1/80|SKCM-US:1/335|STAD-US:4/289|UCEC-US:1/246	18
TPR	translocated promoter region, nuclear basket protein	chr1:186280784-186344825	Proteincoding	22/798	BLCA-US:1/130|BTCA-JP:1/239|CESC-US:1/194|ESAD-UK:2/203|KIRP-US:1/159|LIAD-FR:1/30|LUSC-US:2/178|MELA-AU:2/183|ORCA-IN:1/131|PBCA-DE:1/380|PRAD-US:1/256|READ-US:1/80|SKCM-US:2/335|STAD-US:1/289|UCEC-US:4/246	21
GPHN	gephyrin	chr14:66974125-67648520	Proteincoding	21/1742	BRCA-US:1/955|BTCA-JP:2/239|COAD-US:5/216|ESCA-CN:1/228|KIRC-US:1/404|LICA-FR:1/240|LIHC-US:2/188|LUSC-US:1/178|MELA-AU:1/183|PACA-AU:1/391|READ-US:1/80|SKCM-US:2/335|STAD-US:1/289|UCEC-US:1/246	18
NBN	nibrin	chr8:90945564-91015456	Proteincoding	21/518	BLCA-US:3/130|COAD-US:2/216|ESAD-UK:2/203|KIRC-US:1/404|PRAD-UK:1/108|READ-US:2/80|STAD-US:7/289|UCEC-US:3/246	18
ZNF521	zinc finger protein 521	chr18:22641890-22932154	Proteincoding	21/1615	ALL-US:1/27|BLCA-US:1/130|BRCA-EU:1/560|BRCA-FR:1/64|COAD-US:2/216|COCA-CN:2/187|ESCA-CN:1/228|LICA-CN:1/163|LICA-FR:1/240|LINC-JP:1/244|LUSC-KR:1/66|MELA-AU:1/183|PAEN-AU:1/52|READ-US:1/80|SKCM-US:2/335|STAD-US:2/289|UCEC-US:1/246	21
MAFB	v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog B	chr20:39314488-39317880	Proteincoding	21/179	BLCA-CN:2/103|BLCA-US:1/130|CESC-US:1/194|COCA-CN:2/187|ESCA-CN:1/228|KIRC-US:1/404|LICA-CN:2/163|LIRI-JP:1/258|PACA-CA:1/259|SKCA-BR:1/70|SKCM-US:1/335|STAD-US:5/289|THCA-SA:1/129|UCEC-US:1/246	22
FUS	fused in sarcoma	chr16:31191431-31203127	Proteincoding	21/209	BLCA-US:4/130|BRCA-US:2/955|CESC-US:1/194|COAD-US:2/216|COCA-CN:1/187|ESCA-CN:2/228|GBM-US:1/268|KIRC-US:1/404|LICA-CN:1/163|LIHC-US:1/188|LUSC-KR:1/66|LUSC-US:1/178|MELA-AU:1/183|ORCA-IN:1/131|UCEC-US:1/246	24
SDHA	succinate dehydrogenase complex, subunit A, flavoprotein (Fp)	chr5:218356-256815	Proteincoding	21/477	BRCA-EU:1/560|CESC-US:1/194|COAD-US:2/216|LGG-US:2/283|LICA-FR:2/240|LIHC-US:1/188|LIRI-JP:1/258|MELA-AU:1/183|OV-AU:1/93|PACA-AU:1/391|PACA-CA:1/259|PBCA-DE:1/380|PRAD-UK:1/108|STAD-US:1/289|UCEC-US:4/246	18
PSIP1	PC4 and SFRS1 interacting protein 1	chr9:15464064-15511017	Proteincoding	21/341	BLCA-US:2/130|BRCA-US:2/955|COAD-US:1/216|COCA-CN:1/187|KIRP-US:1/159|LIRI-JP:1/258|MELA-AU:1/183|ORCA-IN:1/131|OV-AU:2/93|PACA-AU:1/391|PACA-CA:1/259|SKCM-US:2/335|STAD-US:4/289|UCEC-US:1/246	19
CAMTA1	calmodulin binding transcription activator 1	chr1:6845384-7829766	Proteincoding	21/2220	BLCA-CN:1/103|BLCA-US:1/130|COAD-US:2/216|ESCA-CN:1/228|GBM-US:1/268|LICA-FR:2/240|LINC-JP:1/244|MELA-AU:3/183|ORCA-IN:1/131|PACA-CA:1/259|PBCA-DE:1/380|SKCA-BR:1/70|SKCM-US:1/335|STAD-US:4/289	19
